row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
14892,REDFORD CENTER INC,,464549706,SAN FRANCISCO,CA,501(C)3,200000,,FOR RECIPIENT'S EXEMPT PURPOSE
14893,REDLANDS CHRISTIAN MIGRANT ASSOCIATION INC,,591221966,IMMOKALEE,FL,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
14894,REDLANDS COMMUNITY MUSIC ASSOCIATION INC,,956006074,REDLANDS,CA,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
14895,REDONDO BEACH EDUCATIONAL FOUNDATION,,330470935,REDONDO BEACH,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14896,REDUCETARIAN FOUNDATION INC,,472330450,LOS ANGELES,CA,501(C)3,500000,,FOR RECIPIENT'S EXEMPT PURPOSE
14897,REDWOOD CITY EDUCATION FOUNDATION,,942903141,REDWOOD CITY,CA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14898,REDWOOD EMPIRE FOOD BANK,,680121855,SANTA ROSA,CA,501(C)3,57650,,FOR RECIPIENT'S EXEMPT PURPOSE
14899,REDWOOD GOSPEL MISSIONS,,946122045,SANTA ROSA,CA,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
14900,REDWOOD HIGH SCHOOL FOUNDATION,,680396973,LARKSPUR,CA,501(C)3,12200,,FOR RECIPIENT'S EXEMPT PURPOSE
14901,REDWOOD SCHOOLS INC,,834265445,CHICAGO,IL,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
14902,REED INSTITUTE,,930386908,PORTLAND,OR,501(C)3,41411,,FOR RECIPIENT'S EXEMPT PURPOSE
14903,REED SCHOOLS FOUNDATION,,943152375,BEL TIBURON,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14904,REEF ENVIRONMENTAL EDUCATION FOUNDATION INCORPORAT,,650270064,KEY LARGO,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14905,REEL HOPE PROJECT,,814909376,MINNEAPOLIS,MN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14906,REENTRY HOUSE PLUS INCORPORATED,,843332768,HILLSBOROUGH,NC,501(C)3,8910,,FOR RECIPIENT'S EXEMPT PURPOSE
14907,RE-EVALUATION FOUNDATION,,910888557,SHORELINE,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14908,REEVES-REED ARBORETUM,,237335987,SUMMIT,NJ,501(C)3,14200,,FOR RECIPIENT'S EXEMPT PURPOSE
14909,REFLECTIONS MINISTRIES INC,,582018496,ATLANTA,GA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
14910,REFLEX SYMPATHETIC DYSTROPHY SYNDROME ASSOCIATION,,222559139,MILFORD,CT,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14911,REFORM CONGREGATION KENESETH ISRAEL,,231365269,ELKINS PARK,PA,501(C)3,26046,,FOR RECIPIENT'S EXEMPT PURPOSE
14912,REFORM TEMPLE OF JUPITER-TEQUESTA INC,,592248680,JUPITER,FL,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
14913,REFORMATION EVANGELICAL LUTHERAN CHURCH,,231946582,READING,PA,501(C)3,13400,,FOR RECIPIENT'S EXEMPT PURPOSE
14914,REFORMATION LUTHERAN CHURCH,,931224348,HILLSBORO,OR,501(C)3,7700,,FOR RECIPIENT'S EXEMPT PURPOSE
14915,REFORMED CHURCH OF FIRTH NEBRASKA,,470408252,FIRTH,NE,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14916,REFORMED FORUM,,272306841,GRAYSLAKE,IL,501(C)3,19310,,FOR RECIPIENT'S EXEMPT PURPOSE
14917,REFORMED PRESBYTERIAN CHURCH OF NORTH AMERICA OLD,,237016764,PITTSBURGH,PA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
14918,REFORMED THEOLOGICAL SEMINARY,,640428676,JACKSON,MS,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
14919,REFUGE FOUNDATION,,263581501,BILLINGS,MT,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
14920,REFUGE HOUSE INC,,591869324,TALLAHASSEE,FL,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
14921,REFUGE OF HOPE MINISTRIES,,341965221,CANTON,OH,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
14922,REFUGEE & IMMIGRANT CENTER FOR EDUCATION & LEGAL S,,742436920,SAN ANTONIO,TX,501(C)3,104290,,FOR RECIPIENT'S EXEMPT PURPOSE
14923,REFUGEE & IMMIGRANT SERVICES NORTHWEST,,911167743,EVERETT,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14924,REFUGEE HEALTH ALLIANCE,,842743072,LA JOLLA,CA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
14925,REFUGEE SERVICES OF NORTH TEXAS,,751618251,DALLAS,TX,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
14926,REFUGEE WOMENS ALLIANCE,,911296964,SEATTLE,WA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14927,REFUGEEONE,,363817743,CHICAGO,IL,501(C)3,27800,,FOR RECIPIENT'S EXEMPT PURPOSE
14928,REFUGEES INTERNATIONAL,,521224516,WASHINGTON,DC,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14929,REFUGEPOINT INC,,202061482,BOSTON,MA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14930,REGENERATION,,562371774,OAKLAND,CA,501(C)3,28790,,FOR RECIPIENT'S EXEMPT PURPOSE
14931,REGENERATION NASHVILLE,,452684595,GOODLETTSVILLE,TN,501(C)3,5291,,FOR RECIPIENT'S EXEMPT PURPOSE
14932,REGENT COLLEGE FOUNDATION,,911220704,SEATTLE,WA,501(C)3,19000,,FOR RECIPIENT'S EXEMPT PURPOSE
14933,REGENTS OF THE MERCERSBURG COLLEGE,,231365963,MERCERSBURG,PA,501(C)3,147893,,FOR RECIPIENT'S EXEMPT PURPOSE
14934,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,943067788,OAKLAND,CA,501(C)3,64000,,FOR RECIPIENT'S EXEMPT PURPOSE
14935,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,946036494,DAVIS,CA,501(C)3,1303000,,FOR RECIPIENT'S EXEMPT PURPOSE
14936,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELE,,946002123,BERKELEY,CA,501(C)3,550000,,FOR RECIPIENT'S EXEMPT PURPOSE
14937,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT SAN DIE,,956006144,LA JOLLA,CA,501(C)3,250000,,FOR RECIPIENT'S EXEMPT PURPOSE
14938,REGENTS OF THE UNIVERSITY OF MICHIGAN,,386006309,ANN ARBOR,MI,501(C)3,1376243,,FOR RECIPIENT'S EXEMPT PURPOSE
14939,REGENTS SCHOOL OF AUSTIN INC,,742636515,AUSTIN,TX,501(C)3,10300,,FOR RECIPIENT'S EXEMPT PURPOSE
14940,REGINA DOMINICAN HIGH SCHOOL,,362378515,WILMETTE,IL,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14941,REGIONAL EAST TEXAS FOOD BANK,,752222686,TYLER,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14942,REGIONAL FOOD BANK OF N E NY INC,,222470885,LATHAM,NY,501(C)3,328500,,FOR RECIPIENT'S EXEMPT PURPOSE
14943,REGIONAL FOOD BANK OF NORTHEAST FLORIDA INC,,465014769,JACKSONVILLE,FL,501(C)3,6125,,FOR RECIPIENT'S EXEMPT PURPOSE
14944,REGIONAL FOOD BANK OF OKLAHOMA,,731100380,OKLAHOMA CITY,OK,501(C)3,29250,,FOR RECIPIENT'S EXEMPT PURPOSE
14945,REGIONAL HOSPICE AND HOME CARE OF WESTERN CONNECTI,,061178847,DANBURY,CT,501(C)3,38000,,FOR RECIPIENT'S EXEMPT PURPOSE
14946,REGIONAL PARKS FOUNDATION,,237011877,PIEDMONT,CA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
14947,REGIONAL PLAN ASSOCIATION INC,,131624154,NEW YORK,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
14948,REGIS CATHOLIC SCHOOLS FOUNDATION INC,,391253510,EAU CLAIRE,WI,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
14949,REGIS HIGH SCHOOL,,131624155,NEW YORK,NY,501(C)3,128700,,FOR RECIPIENT'S EXEMPT PURPOSE
14950,REGIS HIGH SCHOOL PROPERTY TRUST,,474779208,NEW YORK,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14951,REGIS JESUIT HIGH SCHOOL,,840791593,AURORA,CO,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
14952,REHABILITATION INSTITUTE OF CHICAGO,,362256036,CHICAGO,IL,501(C)3,67500,,FOR RECIPIENT'S EXEMPT PURPOSE
14953,REHEARSAL CLUB,,301209468,NEW YORK,NY,501(C)3,76000,,FOR RECIPIENT'S EXEMPT PURPOSE
14954,REI COOPERATIVE ACTION FUND,,854299419,SUMNER,WA,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
14955,REID PARK ZOOLOGICAL SOCIETY,,942379052,TUCSON,AZ,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14956,REIGNING GRACE RANCH,,453219899,SCOTTSDALE,AZ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14957,REIMAGINE INC,,822153990,SAN FRANCISCO,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
14958,REINVENT STOCKTON FOUNDATION,,821005719,STOCKTON,CA,501(C)3,55000,,FOR RECIPIENT'S EXEMPT PURPOSE
14959,REITZ MEMORIAL HIGH SCHOOL,,271480068,EVANSVILLE,IN,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
14960,RELAY GRADUATE SCHOOL OF EDUCATION,,275316628,NEW YORK,NY,501(C)3,1000000,,FOR RECIPIENT'S EXEMPT PURPOSE
14961,RELEVANT RADIO INC,,392003067,LINCOLNSHIRE,IL,501(C)3,27900,,FOR RECIPIENT'S EXEMPT PURPOSE
14962,RELIANT MISSION INC,,521707002,ORLANDO,FL,501(C)3,77150,,FOR RECIPIENT'S EXEMPT PURPOSE
14963,RELIEF FOUNDATION INC,,272204538,GLADWYNE,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14964,RELIEF RESOURCES INC,,522323151,BROOKLYN,NY,501(C)3,33600,,FOR RECIPIENT'S EXEMPT PURPOSE
14965,RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE,,521213972,WASHINGTON,DC,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
14966,RELIGIOUS FREEDOM INSTITUTE INC,,810983298,WASHINGTON,DC,501(C)3,54500,,FOR RECIPIENT'S EXEMPT PURPOSE
14967,RELIGIOUS OF THE SACRED HEART OF MARY,,136093471,TARRYTOWN,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14968,REMEMBER,,202711563,CHARLESTON,SC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14969,REMERGE INC,,582509965,ATLANTA,GA,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
14970,REMNANT FELLOWSHIP,,621797803,BRENTWOOD,TN,501(C)3,24996,,FOR RECIPIENT'S EXEMPT PURPOSE
14971,REMNANT OF ISRAEL INC,,232730111,CHARLOTTE,NC,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
14972,REMNANT WESTSIDE CHURCH INC,,200908096,NEW YORK,NY,501(C)3,175000,,FOR RECIPIENT'S EXEMPT PURPOSE
14973,REMOTE AREA MEDICAL,,581647546,ROCKFORD,TN,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14974,REMY BUMPPO THEATRE COMPANY,,364457137,CHICAGO,IL,501(C)3,5575,,FOR RECIPIENT'S EXEMPT PURPOSE
14975,RENAISSANCE CHARITABLE FOUNDATION INC,,352129262,INDIANAPOLIS,IN,501(C)3,733918,,FOR RECIPIENT'S EXEMPT PURPOSE
14976,RENAISSANCE COALITION,,916054380,RENTON,WA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14977,RENAISSANCE CREATIONS,,611896785,KNOXVILLE,TN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14978,RENAISSANCE SOCIETY AT THE UNIVERSITY OF CHICAGO,,366109822,CHICAGO,IL,501(C)3,21715,,FOR RECIPIENT'S EXEMPT PURPOSE
14979,RENBROOK SCHOOL INCORPORATED,,060646702,WEST HARTFORD,CT,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14980,RENDEZVOUS ARTS,,851416987,CHICAGO,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14981,RENEW DEMOCRACY INITIATIVE INC,,822547275,WASHINGTON,DC,501(C)3,1400000,,FOR RECIPIENT'S EXEMPT PURPOSE
14982,RENEWAL CITY CHURCH,,462663669,LONGVIEW,WA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14983,RENEWAL HOUSE INC,,621631055,NASHVILLE,TN,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
14984,RENEWAL MINISTRIES INC,,382385975,ANN ARBOR,MI,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
14985,RENEWAL OF LIFE INC,,900772896,BROOKLYN,NY,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
14986,RENO AIR RACINGS ASSOCIATION INC,,880093380,RENO,NV,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14987,RENO CHAMBER ORCHESTRA INC,,880134278,RENO,NV,501(C)3,19500,,FOR RECIPIENT'S EXEMPT PURPOSE
14988,RENO JAZZ ORCHESTRA,,860881117,RENO,NV,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14989,RENO PHILHARMONIC ASSOCIATION INC,,942762076,RENO,NV,501(C)3,29000,,FOR RECIPIENT'S EXEMPT PURPOSE
14990,RENOVARE INC,,481062723,DENVER,CO,501(C)3,28600,,FOR RECIPIENT'S EXEMPT PURPOSE
14991,RENOVATION CHURCH,,800383341,BLAINE,MN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14992,RENSSELAER POLYTECHNIC INSTITUTE,,141340095,TROY,NY,501(C)3,123300,,FOR RECIPIENT'S EXEMPT PURPOSE
14993,RENTON SCHOOLS FOUNDATION,,834113441,RENTON,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14994,RENVILLE COUNTY WEST SCHOOL ISD #2890,,411813675,RENVILLE,MN,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14995,REPAIRERS OF THE BREACH INC,,463332424,GOLDSBORO,NC,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
14996,RE-PLATE,,811005691,OAKLAND,CA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
14997,REPORTERS COMMITTEE FOR FREEDOM OF THE PRESS,,520972043,WASHINGTON,DC,501(C)3,14255,,FOR RECIPIENT'S EXEMPT PURPOSE
14998,REPRESENT US EDUCATION FUND,,263088283,FLORENCE,MA,501(C)3,429000,,FOR RECIPIENT'S EXEMPT PURPOSE
14999,REPRODUCTIVE HEALTH SERVICES OF PLANNED PARENTHOOD,,431848056,SAINT LOUIS,MO,501(C)3,24500,,FOR RECIPIENT'S EXEMPT PURPOSE
15000,REPROHUB,,884054882,CLE ELUM,WA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15001,REPUBLIC COUNTY HISTORICAL SOCIETY,,237414313,BELLEVILLE,KS,501(C)3,75814,,FOR RECIPIENT'S EXEMPT PURPOSE
15002,REPUBLIC COUNTY RESOURCE COUNCIL INC,,480963983,BELLEVILLE,KS,501(C)3,75814,,FOR RECIPIENT'S EXEMPT PURPOSE
15003,RESCUE- FREEDOM INTERNATIONAL,,161773392,KIRKLAND,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15004,RESCUE MISSION ALLIANCE,,237278002,OXNARD,CA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
15005,RESCUE MISSION ALLIANCE OF SYRACUSE N Y,,150532146,SYRACUSE,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15006,RESCUE MISSION OF EL PASO INC,,746062443,EL PASO,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15007,RESCUE MISSION OF ROANOKE INC,,540573900,ROANOKE,VA,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
15008,RESCUE MISSION OF SALT LAKE INC,,237177264,SALT LAKE CITY,UT,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
15009,RESCUE MISSION OF TRENTON,,210656182,TRENTON,NJ,501(C)3,33500,,FOR RECIPIENT'S EXEMPT PURPOSE
15010,RESCUE MISSIONS MINISTRIES INC,,581482590,DURHAM,NC,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
15011,RESCUED PETS MOVEMENT INC,,463708327,HOUSTON,TX,501(C)3,55000,,FOR RECIPIENT'S EXEMPT PURPOSE
15012,RESEARCH - EVAL - PROMOTING ORG RESPON & TRANSPARE,,262971061,JENKINTOWN,PA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
15013,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW,,131988190,NEW YORK,NY,501(C)3,391780,,FOR RECIPIENT'S EXEMPT PURPOSE
15014,RESERVA THE YOUTH LAND TRUST LLC,,842906892,WASHINGTON,DC,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
15015,RESERVE AT LAKE KEOWEE CHARITABLE FOUNDATION,,264539213,SUNSET,SC,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
15016,RESIDENTS ASSOCIATION OF KENDAL AT ITHACA,,161518521,ITHACA,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15017,RESILIENCE EDUCATION,,461134670,CHARLOTTESVILLE,VA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
15018,RESILIENT CODERS INC,,471882343,JAMAICA PLAIN,MA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
15019,RESIST INC,,042433182,JAMAICA PLAIN,MA,501(C)3,35100,,FOR RECIPIENT'S EXEMPT PURPOSE
15020,RESOLUTION PROJECT INC,,264394051,NEW YORK,NY,501(C)3,250000,,FOR RECIPIENT'S EXEMPT PURPOSE
15021,RESOLVE TO SAVE LIVES INC,,862254152,NEW YORK,NY,501(C)3,200000,,FOR RECIPIENT'S EXEMPT PURPOSE
15022,RESONANCE VOCAL ENSEMBLE,,900530275,PORTLAND,OR,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
15023,RESONATE CHURCH,,272178893,FREMONT,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
15024,RESOURCE A NONPROFIT COMMUNITY ENTERPRISE INC,,030326293,WILLISTON,VT,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
15025,RESOURCE AREA FOR TEACHING,,770365627,SAN JOSE,CA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
15026,RESOURCE CENTER OF DALLAS INC,,751892059,DALLAS,TX,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
15027,RESOURCES FOR HUMAN DEVELOPMENT INC,,231727133,PHILADELPHIA,PA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
15028,RESOURCES FOR THE FUTURE INC,,530220900,WASHINGTON,DC,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
15029,RESOURCES LEGACY FUND,,954703838,SACRAMENTO,CA,501(C)3,4000000,,FOR RECIPIENT'S EXEMPT PURPOSE
15030,RESOURCES TO INSPIRE STUDENTS & EDUCATORS-DC,,611441621,WASHINGTON,DC,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15031,RESOURCING CHRISTIAN EDUCATION INTERNATIONAL NFP,,571154204,WHEATON,IL,501(C)3,14780,,FOR RECIPIENT'S EXEMPT PURPOSE
15032,RESPIRATORY HEALTH ASSOCIATION,,362222687,CHICAGO,IL,501(C)3,33750,,FOR RECIPIENT'S EXEMPT PURPOSE
15033,RESPITE FOR ALL FOUNDATION,,833093422,MONTGOMERY,AL,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
15034,RESPOND INC,,510163763,SOMERVILLE,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15035,RESPONSIBLE DRILLING ALLIANCE,,270882901,MONTOURSVILLE,PA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
15036,RESTAURANT GIVING CIRCLE INC,,843837166,ATLANTA,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15037,RESTAURANT WORKERS COMMUNITY FOUNDATION INC,,822737963,NEW YORK,NY,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
15038,RESTLESS BOOKS INC,,814890403,AMHERST,MA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
15039,RESTLESS LEGS SYNDROME FOUNDATION INC,,561784846,AUSTIN,TX,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
15040,RESTORATION ACADEMY INC,,631158984,FAIRFIELD,AL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15041,RESTORATION ANGLICAN CHURCH,,272049443,ARLINGTON,VA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15042,RESTORATION COMMUNITY CHURCH OF NAPERVILE,,272401434,NAPERVILLE,IL,501(C)3,50500,,FOR RECIPIENT'S EXEMPT PURPOSE
15043,RESTORATION GENERATION INC,,271864860,SIOUX FALLS,SD,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
15044,RESTORATION HOUSE OF EAST TENNESSEE,,205775672,KNOXVILLE,TN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15045,RESTORATION HOUSING,,471045682,ROANOKE,VA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
15046,RESTORATION MINISTRIES,,363896969,ROCKFORD,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15047,RESTORATION OUTREACH PROGRAMS,,800001215,AURORA,CO,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15048,RESTORATION PRESBYTERIAN CHURCH,,200183821,DACULA,GA,501(C)3,6800,,FOR RECIPIENT'S EXEMPT PURPOSE
15049,RESTORATION ROAD CHURCH,,473619992,SNOHOMISH,WA,501(C)3,13200,,FOR RECIPIENT'S EXEMPT PURPOSE
15050,RESTORATIVE JUSTICE PROJECT OF THE MIDCOAST,,261508416,BELFAST,ME,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
15051,RESTORE - HOPE DIGNITY LIFE,,900842884,CONCORD,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
15052,RESTORE7 INC,,271088190,FRANKLIN,TN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15053,RESULTS FOR DEVELOPMENT INSTITUTE INC,,208530747,WASHINGTON,DC,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
15054,RESURGE INTERNATIONAL,,237297770,SUNNYVALE,CA,501(C)3,495099,,FOR RECIPIENT'S EXEMPT PURPOSE
15055,RESURRECTING LIVES FOUNDATION,,453554793,DUBLIN,OH,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
15056,RESURRECTION CATHOLIC PARISH,,930769662,TUALATIN,OR,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
15057,RESURRECTION EPISCOPAL DAY SCHOOL,,264766892,NEW YORK,NY,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
15058,RESURRECTION LIFE FULL GOSPEL CHURCH,,237025391,WYOMING,MI,501(C)3,5800,,FOR RECIPIENT'S EXEMPT PURPOSE
15059,RESURRECTION LUTHERAN CHURCH,,141515753,CAIRO,NY,501(C)3,48400,,FOR RECIPIENT'S EXEMPT PURPOSE
15060,RESURRECTION PRESBYTERIAN CHURCH INC,,822734246,KNOXVILLE,TN,501(C)3,105000,,FOR RECIPIENT'S EXEMPT PURPOSE
15061,RESURRECTION PRESBYTERIAN CHURCH OF ORANGE COUNTY,,465127468,FULLERTON,CA,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
15062,RETHINK CHARITY,,825325150,MINERAL,VA,501(C)3,31250,,FOR RECIPIENT'S EXEMPT PURPOSE
15063,RETHINK ENERGY FLORIDA INC,,273190205,TALLAHASSEE,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15064,RETHINK FOOD USA INC,,852420028,NEW YORK,NY,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
15065,RETHINK PRIORITIES,,843896318,SAN FRANCISCO,CA,501(C)3,177000,,FOR RECIPIENT'S EXEMPT PURPOSE
15066,RETHINK YOUR FOOD INC,,842273554,SUNRISE,FL,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
15067,RETHINKING SCHOOLS LIMITED,,391696524,MILWAUKEE,WI,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
15068,RETINA FOUNDATION OF THE SOUTHWEST,,510151514,DALLAS,TX,501(C)3,105000,,FOR RECIPIENT'S EXEMPT PURPOSE
15069,RETREAT INC,,112862256,EAST HAMPTON,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
15070,RETT SYNDROME RESEARCH TRUST INC,,260687439,TRUMBULL,CT,501(C)3,19000,,FOR RECIPIENT'S EXEMPT PURPOSE
15071,REUNION CHURCH,,752731802,DALLAS,TX,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
15072,REUNITY RESOURCES,,452298696,SANTA FE,NM,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
15073,REUSE ALLIANCE INC,,202196915,SANTA ROSA,CA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
15074,REUT USA,,203585888,WOODLAND HILLS,CA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
15075,REVEILLE METHODIST CHURCH,,540563005,RICHMOND,VA,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
15076,REVIVAL,,352553987,WEST SACRAMENTO,CA,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
15077,REVIVE CENTER FOR HOUSING AND HEALING,,362192804,CHICAGO,IL,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
15078,REVIVED SOLDIERS UKRAINE,,475315018,ORLANDO,FL,501(C)3,71500,,FOR RECIPIENT'S EXEMPT PURPOSE
15079,REWILD,,262887967,AUSTIN,TX,501(C)3,208000,,FOR RECIPIENT'S EXEMPT PURPOSE
15080,REX FOUNDATION,,680033257,SAN RAFAEL,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
