row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
14498,NORTH CAROLINA CONSERVATION NETWORK,,582504713,RALEIGH,NC,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
14499,NORTH CAROLINA FOR COMMUNITY AND JUSTICE,,061753756,GREENSBORO,NC,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14500,NORTH CAROLINA JUSTICE CENTER,,561348186,RALEIGH,NC,501(C)3,17000,,FOR RECIPIENT'S EXEMPT PURPOSE
14501,NORTH CAROLINA OUTWARD BOUND SCHOOL,,560857708,ASHEVILLE,NC,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14502,NORTH CAROLINA SCHOOL OF SCIENCE AND MATHEMATICS F,,561250756,DURHAM,NC,501(C)3,350500,,FOR RECIPIENT'S EXEMPT PURPOSE
14503,NORTH CAROLINA STATE UNIVERSITY FOUNDATION INC,,566049503,RALEIGH,NC,501(C)3,48755,,FOR RECIPIENT'S EXEMPT PURPOSE
14504,NORTH CAROLINA SYMPHONY SOCIETY INC,,560556755,RALEIGH,NC,501(C)3,41500,,FOR RECIPIENT'S EXEMPT PURPOSE
14505,NORTH CAROLINA TEXTILE FOUNDATION INC,,566045324,RALEIGH,NC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14506,NORTH CAROLINA VETERINARY MEDICAL FOUNDATION INC,,581344473,RALEIGH,NC,501(C)3,14726,,FOR RECIPIENT'S EXEMPT PURPOSE
14507,NORTH CAROLINA WILDLIFE FEDERATION,,561564376,RALEIGH,NC,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
14508,NORTH CAROLINA ZOOLOGICAL SOCIETY INC,,560990900,ASHEBORO,NC,501(C)3,69136,,FOR RECIPIENT'S EXEMPT PURPOSE
14509,NORTH CASCADES INSTITUTE,,911327775,SEDRO WOOLLEY,WA,501(C)3,46000,,FOR RECIPIENT'S EXEMPT PURPOSE
14510,NORTH CENTRAL CHURCH OF CHRIST INC,,351143001,INDIANAPOLIS,IN,501(C)3,80000,,FOR RECIPIENT'S EXEMPT PURPOSE
14511,NORTH CENTRAL IL ARTWORKS INC,,272589661,LA SALLE,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14512,NORTH CENTRAL MISSOURI COLLEGE FOUNDATION INC,,431423040,TRENTON,MO,501(C)3,202000,,FOR RECIPIENT'S EXEMPT PURPOSE
14513,NORTH CHARLESTON DENTAL OUTREACH,,271629125,CHARLESTON,SC,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
14514,NORTH CHICAGO COMMUNITY PARTNERS NFP,,263242399,LAKE BLUFF,IL,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
14515,NORTH CINCINNATI COMMUNITY CHURCH,,311409373,MASON,OH,501(C)3,86000,,FOR RECIPIENT'S EXEMPT PURPOSE
14516,NORTH COAST LAND CONSERVANCY INC,,930957815,SEASIDE,OR,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
14517,NORTH COAST OPPORTUNITIES INC,,941671958,UKIAH,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
14518,NORTH COAST PRESBYTERIAN CHURCH,,581638487,ENCINITAS,CA,501(C)3,52090,,FOR RECIPIENT'S EXEMPT PURPOSE
14519,NORTH COAST REPERTORY THEATRE,,953819307,SOLANA BEACH,CA,501(C)3,24100,,FOR RECIPIENT'S EXEMPT PURPOSE
14520,NORTH COLLEGE HILL SCHOLARSHIP FOUNDATION INC,,200984093,CINCINNATI,OH,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
14521,NORTH COUNTRY ANIMAL LEAGUE,,030344067,MORRISVILLE,VT,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14522,NORTH COUNTRY CAMPS FOUNDATION INC,,371862801,KEESEVILLE,NY,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
14523,NORTH COUNTRY SCHOOL INC,,141430542,LAKE PLACID,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
14524,NORTH COUNTY CHRIST THE KING COMMUNITY CHURCH,,912079920,LYNDEN,WA,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
14525,NORTH COUNTY COMMUNITY FOOD BANK,,911715580,BATTLE GROUND,WA,501(C)3,14500,,FOR RECIPIENT'S EXEMPT PURPOSE
14526,NORTH DALLAS UNITED PENTECOSTAL CHURCH,,751942346,DALLAS,TX,501(C)3,17000,,FOR RECIPIENT'S EXEMPT PURPOSE
14527,NORTH EAST COMMUNITY CENTER,,141736237,MILLERTON,NY,501(C)3,6600,,FOR RECIPIENT'S EXEMPT PURPOSE
14528,NORTH EAST PARK BAPTIST CHURCH,,590879138,ST PETERSBURG,FL,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
14529,NORTH FULTON COMMUNITY CHARITIES INC,,581521088,ROSWELL,GA,501(C)3,11250,,FOR RECIPIENT'S EXEMPT PURPOSE
14530,NORTH HEIGHTS LUTHERAN CHURCH,,410832485,ARDEN HILLS,MN,501(C)3,71600,,FOR RECIPIENT'S EXEMPT PURPOSE
14531,NORTH HOUSE FOLK SCHOOL,,411878887,GRAND MARAIS,MN,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
14532,NORTH IOWA YOUTH FOR CHRIST,,521285889,MASON CITY,IA,501(C)3,31650,,FOR RECIPIENT'S EXEMPT PURPOSE
14533,NORTH KITSAP FISHLINE,,911244431,POULSBO,WA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
14534,NORTH KOHALA COMMUNITY RESOURCE CENTER,,020553251,HAWI,HI,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
14535,NORTH LITTLETON PROMISE INC,,260125179,CENTENNIAL,CO,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
14536,NORTH MAIN STREET FUND,,822861559,CONCORD,NH,501(C)3,110000,,FOR RECIPIENT'S EXEMPT PURPOSE
14537,NORTH METRO CHURCH - MARIETTA GA,,582412956,MARIETTA,GA,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
14538,NORTH NAPLES UNITED METHODIST CHURCH,,591383829,NAPLES,FL,501(C)3,22700,,FOR RECIPIENT'S EXEMPT PURPOSE
14539,NORTH OF MARKETTENDERLOIN COMMUNITY BENEFIT CORPOR,,203828997,SAN FRANCISCO,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
14540,NORTH PARK COVENANT CHURCH CHICAGO IL,,362182075,CHICAGO,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14541,NORTH PARK PRESBYTERIAN CHURCH,,471498643,SPRING VALLEY,CA,501(C)3,10400,,FOR RECIPIENT'S EXEMPT PURPOSE
14542,NORTH PARK UNIVERSITY,,361557840,CHICAGO,IL,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
14543,NORTH POINT CHURCH,,050574634,SPRINGFIELD,MO,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
14544,NORTH POINT MINISTRIES FOUNDATIONINC,,205420008,ALPHARETTA,GA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
14545,NORTH POINT MINISTRIES INC,,582203569,ALPHARETTA,GA,501(C)3,178635,,FOR RECIPIENT'S EXEMPT PURPOSE
14546,NORTH RIDGE COMMUNITY CHURCH,,562628824,ELDRIDGE,IA,501(C)3,11800,,FOR RECIPIENT'S EXEMPT PURPOSE
14547,NORTH RIDGE COMMUNITY CHURCH SPRINGBROOK CAMPUS,,262813591,JOHNSON CITY,TN,501(C)3,18750,,FOR RECIPIENT'S EXEMPT PURPOSE
14548,NORTH SCOTTSDALE UNITED METHODIST CHURCH,,860333830,SCOTTSDALE,AZ,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14549,NORTH SHORE ALLIANCE OF GAY LESBIAN BISEXUAL AND T,,043399331,SALEM,MA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
14550,NORTH SHORE ANIMAL LEAGUE AMERICA INC,,111666852,PORT WASHINGTON,NY,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
14551,NORTH SHORE CHILD AND FAMILY GUIDANCE ASSOCIATION,,111797183,ROSLYN HEIGHTS,NY,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
14552,NORTH SHORE CHURCH,,760510565,MONTGOMERY,TX,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14553,NORTH SHORE COMMUNITY BAPTIST,,042777703,BEVERLY,MA,501(C)3,148000,,FOR RECIPIENT'S EXEMPT PURPOSE
14554,NORTH SHORE CONGREGATION ISRAEL,,362177120,GLENCOE,IL,501(C)3,8040,,FOR RECIPIENT'S EXEMPT PURPOSE
14555,NORTH SHORE COUNTRY DAY SCHOOL,,361558460,WINNETKA,IL,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
14556,NORTH SHORE LAND ALLIANCE INC,,562368769,OYSTER BAY,NY,501(C)3,45500,,FOR RECIPIENT'S EXEMPT PURPOSE
14557,NORTH SHORE SEPHARDIC SYNAGOGUE,,112515221,GREAT NECK,NY,501(C)3,5884,,FOR RECIPIENT'S EXEMPT PURPOSE
14558,NORTH STAR FUND,,132950801,NEW YORK CITY,NY,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
14559,NORTH SUBURBAN EVANGELICAL FREE CHURCH,,362545646,DEERFIELD,IL,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14560,NORTH SUBURBAN YOUNG MEN'S CHRISTIAN ASSOCIATION,,362546842,NORTHBROOK,IL,501(C)3,27625,,FOR RECIPIENT'S EXEMPT PURPOSE
14561,NORTH SUPERIOR SKI AND RUNNING CLUB,,831925381,GRAND MARAIS,MN,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14562,NORTH TEXAS FOOD BANK,,751785357,PLANO,TX,501(C)3,211717,,FOR RECIPIENT'S EXEMPT PURPOSE
14563,NORTH TEXAS PUBLIC BROADCASTING INC,,752084961,DALLAS,TX,501(C)3,28500,,FOR RECIPIENT'S EXEMPT PURPOSE
14564,NORTH WAY BIBLE CHURCH,,208322447,LEANDER,TX,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
14565,NORTH WEBSTER CHURCH OF GOD,,351512247,NORTH WEBSTER,IN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14566,NORTH YARMOUTH ACADEMY,,010211536,YARMOUTH,ME,501(C)3,69500,,FOR RECIPIENT'S EXEMPT PURPOSE
14567,NORTH YELLOWSTONE EDUCATION FOUNDATION,,823070065,GARDINER,MT,501(C)3,125000,,FOR RECIPIENT'S EXEMPT PURPOSE
14568,NORTHBROOK CHURCH,,391595665,RICHFIELD,WI,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
14569,NORTHCREEK CHURCH,,941592886,WALNUT CREEK,CA,501(C)3,9300,,FOR RECIPIENT'S EXEMPT PURPOSE
14570,NORTHCROSS LUTHERAN CHURCH,,421652453,LAKEVILLE,MN,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14571,NORTHEAST ANIMAL SHELTER INC,,510183474,SALEM,MA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14572,NORTHEAST CATHOLIC ALUMNI MEMORIAL SCHOLARSHIP FUN,,237006313,PHILADELPHIA,PA,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
14573,NORTHEAST CHRISTIAN OF JEFFERSON CO INC,,610941327,LOUISVILLE,KY,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
14574,NORTHEAST CHURCH OF CHRIST,,310903875,CINCINNATI,OH,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
14575,NORTHEAST CINCINNATI ROTARY CLUB FOUNDATION INC,,311415238,CINCINNATI,OH,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14576,NORTHEAST COMMUNITY COLLEGE FOUNDATION,,510145185,NORFOLK,NE,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14577,NORTHEAST HARBOR LIBRARY,,010220091,NORTHEAST HARBOR,ME,501(C)3,36500,,FOR RECIPIENT'S EXEMPT PURPOSE
14578,NORTHEAST HARBOR SAILING SCHOOL,,010535123,NORTHEAST HARBOR,ME,501(C)3,103000,,FOR RECIPIENT'S EXEMPT PURPOSE
14579,NORTHEAST ILLINOIS COUNCIL SCOUTING AMERICA,,362663224,VERNON HILLS,IL,501(C)3,136650,,FOR RECIPIENT'S EXEMPT PURPOSE
14580,NORTHEAST JEWISH CENTER OF YONKERS INC,,131879959,YONKERS,NY,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
14581,NORTHEAST OHIO MEDICAL UNIVERSITY FOUNDATION,,341264220,ROOTSTOWN,OH,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
14582,NORTHEAST ORGANIC FARMING ASSOCIATION OF VERMONT,,223260420,RICHMOND,VT,501(C)3,33500,,FOR RECIPIENT'S EXEMPT PURPOSE
14583,NORTHEAST WILDERNESS TRUST,,010729039,MONTPELIER,VT,501(C)3,1906131,,FOR RECIPIENT'S EXEMPT PURPOSE
14584,NORTHEAST WISCONSIN LAND TRUST INC,,391867891,APPLETON,WI,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14585,NORTHEASTERN EDUCATIONAL TELEVISION OF OHIO INC,,341123819,KENT,OH,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
14586,NORTHEASTERN MINNESOTANS FOR WILDERNESS,,010743018,ELY,MN,501(C)3,19000,,FOR RECIPIENT'S EXEMPT PURPOSE
14587,NORTHEASTERN UNIVERSITY,,041679980,BOSTON,MA,501(C)3,538000,,FOR RECIPIENT'S EXEMPT PURPOSE
14588,NORTHEASTERN VERMONT REGIONAL HOSP INC,,036013761,ST JOHNSBURY,VT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14589,NORTHEND JEWISH SCHOOL,,911484966,SEATTLE,WA,501(C)3,6800,,FOR RECIPIENT'S EXEMPT PURPOSE
14590,NORTHERN ARIZONA UNIVERSITY FOUNDATION INC,,860193726,FLAGSTAFF,AZ,501(C)3,217167,,FOR RECIPIENT'S EXEMPT PURPOSE
14591,NORTHERN ARIZONA VOLUNTEER MEDICAL CORP,,860973896,FLAGSTAFF,AZ,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14592,NORTHERN CALIFORNIA CONFERENCE OF SEVENTH DAY ADVE,,941026064,ROSEVILLE,CA,501(C)3,42115,,FOR RECIPIENT'S EXEMPT PURPOSE
14593,NORTHERN COMMUNITY RADIO INC,,410989515,GRAND RAPIDS,MN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14594,NORTHERN FOREST CENTER INC,,223458955,CONCORD,NH,501(C)3,56000,,FOR RECIPIENT'S EXEMPT PURPOSE
14595,NORTHERN ILLINOIS FOOD BANK,,363203648,GENEVA,IL,501(C)3,180750,,FOR RECIPIENT'S EXEMPT PURPOSE
14596,NORTHERN ILLINOIS UNIVERSITY FOUNDATION,,366086819,DEKALB,IL,501(C)3,61250,,FOR RECIPIENT'S EXEMPT PURPOSE
14597,NORTHERN KENTUCKY SYMPHONY INC,,311190635,NEWPORT,KY,501(C)3,44700,,FOR RECIPIENT'S EXEMPT PURPOSE
14598,NORTHERN KENTUCKY UNIVERSITY FOUNDATION INC,,237116528,HIGHLAND HEIGHTS,KY,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
14599,NORTHERN LIGHTS CHURCH OF CHRIST,,800971906,FAIRBANKS,AK,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
14600,NORTHERN MINNESOTA PUBLIC TELEVISION,,411265701,BEMIDJI,MN,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14601,NORTHERN NECK PARTNERS FOR PETS,,464025767,LANCASTER,VA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14602,NORTHERN NEVADA CHILDREN'S CANCER FOUNDATION,,208623503,RENO,NV,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
14603,NORTHERN NEW YORK COMMUNITY FOUNDATION,,156020989,WATERTOWN,NY,501(C)3,22250,,FOR RECIPIENT'S EXEMPT PURPOSE
14604,NORTHERN PALM BEACH COUNTY JEWISH COMMUNITY CENTER,,510164241,PALM BEACH GARDENS,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14605,NORTHERN PLAINS RESOURCE COUNCIL,,810367205,BILLINGS,MT,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14606,NORTHERN ROCKIES RESEARCH & EDUCATIONAL SERVICES I,,810543056,LOLO,MT,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14607,NORTHERN SKY THEATER INC,,391666391,FISH CREEK,WI,501(C)3,53500,,FOR RECIPIENT'S EXEMPT PURPOSE
14608,NORTHERN STAR COUNCIL BOY SCOUTS OF AMERICA,,203000282,ST PAUL,MN,501(C)3,18500,,FOR RECIPIENT'S EXEMPT PURPOSE
14609,NORTHERN STATE UNIVERSITY FOUNDATION,,237002314,ABERDEEN,SD,501(C)3,9600,,FOR RECIPIENT'S EXEMPT PURPOSE
14610,NORTHERN VIRGINIA COMMUNITY COLLEGE EDUCATIONAL FO,,510249730,ANNANDALE,VA,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
14611,NORTHERN VIRGINIA CONSERVATION TRUST,,541724626,ANNANDALE,VA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
14612,NORTHERN VIRGINIA REGIONAL PARK AUTHORITY,,540715585,FAIRFAX STATION,VA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14613,NORTHERN WESTCHESTER HOSPITAL ASSOCIATION,,131740118,MT KISCO,NY,501(C)3,53000,,FOR RECIPIENT'S EXEMPT PURPOSE
14614,NORTHFIELD MOUNT HERMON SCHOOL,,042109865,MOUNT HERMON,MA,501(C)3,1546050,,FOR RECIPIENT'S EXEMPT PURPOSE
14615,NORTHLAND ANIMAL WELFARE SOCIETY INC,,208152508,GLADSTONE,MO,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14616,NORTHLAND BAPTIST CHURCH,,431534893,KANSAS CITY,MO,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
14617,NORTHLIGHT THEATRE INC,,237390464,SKOKIE,IL,501(C)3,36500,,FOR RECIPIENT'S EXEMPT PURPOSE
14618,NORTHMINSTER PRESBYTERIAN CHURCH,,362182080,EVANSTON,IL,501(C)3,10750,,FOR RECIPIENT'S EXEMPT PURPOSE
14619,NORTHMINSTER PRESBYTERIAN CHURCH,,560891147,HICKORY,NC,501(C)3,12100,,FOR RECIPIENT'S EXEMPT PURPOSE
14620,NORTHPOINTE COMMUNITY CHURCH,,386108003,DEWITT,MI,501(C)3,9450,,FOR RECIPIENT'S EXEMPT PURPOSE
14621,NORTHRIDGE PREPARATORY SCHOOL INC,,800597509,NILES,IL,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
14622,NORTHSHORE SENIOR CENTER,,911184432,BOTHELL,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14623,NORTHSIDE ACHIEVEMENT ZONE,,300238807,MINNEAPOLIS,MN,501(C)3,79500,,FOR RECIPIENT'S EXEMPT PURPOSE
14624,NORTHSIDE CHRISTIAN CHURCH,,431284177,SPRINGFIELD,MO,501(C)3,20620,,FOR RECIPIENT'S EXEMPT PURPOSE
14625,NORTHSIDE CHRISTIAN CHURCH,,546020165,YORKTOWN,VA,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
14626,NORTHSIDE PARENT TEACHER ORGANIZATION INC,,463039486,MIDDLETON,WI,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
14627,NORTHVIEW CHRISTIAN LIFE CHURCH INC,,311064174,CARMEL,IN,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
14628,NORTHWAY BAPTIST CHURCH,,463084967,SCOTTSDALE,AZ,501(C)3,64500,,FOR RECIPIENT'S EXEMPT PURPOSE
14629,NORTHWAY CHRISTIAN CHURCH,,750966890,DALLAS,TX,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
14630,NORTHWELL HEALTH FOUNDATION,,112965575,WESTBURY,NY,501(C)3,1420050,,FOR RECIPIENT'S EXEMPT PURPOSE
14631,NORTHWEST ABORTION ACCESS FUND,,721553703,EUGENE,OR,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
14632,NORTHWEST AFRICAN AMERICAN MUSEUM,,760835379,SEATTLE,WA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14633,NORTHWEST ARKANSAS CHILDREN'S SHELTER INC,,581984893,BENTONVILLE,AR,501(C)3,42500,,FOR RECIPIENT'S EXEMPT PURPOSE
14634,NORTHWEST ARKANSAS COMMUNITY COLLEGE FOUNDATION IN,,710697377,BENTONVILLE,AR,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
14635,NORTHWEST ARKANSAS FOOD BANK,,710680830,LOWELL,AR,501(C)3,37000,,FOR RECIPIENT'S EXEMPT PURPOSE
14636,NORTHWEST ARKANSAS LAND TRUST,,581916568,FAYETTEVILLE,AR,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
14637,NORTHWEST ARKANSAS WOMENS RESOURCES INC,,581813130,ROGERS,AR,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
14638,NORTHWEST ASSISTANCE MINISTRIES,,760088702,HOUSTON,TX,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
14639,NORTHWEST AVALANCHE CENTER,,911971688,SEATTLE,WA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
14640,NORTHWEST BAND BOOSTERS,,383210596,JACKSON,MI,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14641,NORTHWEST BIBLE CHURCH,,750964577,DALLAS,TX,501(C)3,25715,,FOR RECIPIENT'S EXEMPT PURPOSE
14642,NORTHWEST BIBLE CHURCH,,741906006,SPRING,TX,501(C)3,61500,,FOR RECIPIENT'S EXEMPT PURPOSE
14643,NORTHWEST CENTER,,910786790,RENTON,WA,501(C)3,101000,,FOR RECIPIENT'S EXEMPT PURPOSE
14644,NORTHWEST CHOIRS,,237409990,SEATTLE,WA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
14645,NORTHWEST COMMUNITY HOSPITAL FOUNDATION,,363125193,ARLINGTON HEIGHTS,IL,501(C)3,19762,,FOR RECIPIENT'S EXEMPT PURPOSE
14646,NORTHWEST CONNECTICUT LAND CONSERVANCY,,066082034,KENT,CT,501(C)3,212500,,FOR RECIPIENT'S EXEMPT PURPOSE
14647,NORTHWEST CONSERVATIVE BAPTIST ASSOCIATION INC,,930433688,LEBANON,OR,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
14648,NORTHWEST FILM FORUM,,911702331,SEATTLE,WA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
14649,NORTHWEST FLORIDA CHRISTIAN EDUCATION ASSOCIATION,,592899181,NICEVILLE,FL,501(C)3,39996,,FOR RECIPIENT'S EXEMPT PURPOSE
14650,NORTHWEST FOUNDATION INC,,237165025,MARYVILLE,MO,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
14651,NORTHWEST HAITI CHRISTIAN MISSION INC,,311057251,INDIANAPOLIS,IN,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
14652,NORTHWEST HARVEST EMM,,910826037,SEATTLE,WA,501(C)3,260861,,FOR RECIPIENT'S EXEMPT PURPOSE
14653,NORTHWEST HOPE & HEALING FOUNDATION,,200799737,SEATTLE,WA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
14654,NORTHWEST HOUSING ALTERNATIVES INC,,930814473,PORTLAND,OR,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
14655,NORTHWEST IMMIGRANT RIGHTS PROJECT,,911393082,SEATTLE,WA,501(C)3,57500,,FOR RECIPIENT'S EXEMPT PURPOSE
14656,NORTHWEST JUSTICE PROJECT,,911687791,SEATTLE,WA,501(C)3,31000,,FOR RECIPIENT'S EXEMPT PURPOSE
14657,NORTHWEST MICHIGAN RURAL HOUSING PARTNERSHIP,,833499967,TRAVERSE CITY,MI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14658,NORTHWEST NAZARENE UNIVERSITY INC,,820200907,NAMPA,ID,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
14659,NORTHWEST OHIO CLASSICAL ACADEMY FOUNDATION,,853451845,TOLEDO,OH,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
14660,NORTHWEST OUTWARD BOUND SCHOOL,,453463744,PORTLAND,OR,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
14661,NORTHWEST PILOT PROJECT INC,,930635871,PORTLAND,OR,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
14662,NORTHWEST PREGNANCY CENTER INC,,760338152,HOUSTON,TX,501(C)3,6400,,FOR RECIPIENT'S EXEMPT PURPOSE
14663,NORTHWEST VIPASSANA ASSOCIATION,,911245370,ONALASKA,WA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
14664,NORTHWEST YESHIVA HIGH SCHOOL,,911045815,MERCER ISLAND,WA,501(C)3,6750,,FOR RECIPIENT'S EXEMPT PURPOSE
14665,NORTHWEST ZEN SANGHA,,936095067,PORTLAND,OR,501(C)3,35900,,FOR RECIPIENT'S EXEMPT PURPOSE
14666,NORTHWESTERN COLLEGE,,420698196,ORANGE CITY,IA,501(C)3,31750,,FOR RECIPIENT'S EXEMPT PURPOSE
14667,NORTHWESTERN MEMORIAL HEALTHCARE,,363155315,CHICAGO,IL,501(C)3,64500,,FOR RECIPIENT'S EXEMPT PURPOSE
14668,NORTHWESTERN OKLAHOMA STATE UNIVERSITY FOUNDATION,,730947945,ALVA,OK,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
14669,NORTHWESTERN UNIVERSITY,,362167817,EVANSTON,IL,501(C)3,2254748,,FOR RECIPIENT'S EXEMPT PURPOSE
14670,NORTHWESTERN UNIVERSITY SETTLEMENT ASSOCIATION,,362167818,CHICAGO,IL,501(C)3,20750,,FOR RECIPIENT'S EXEMPT PURPOSE
14671,NORTHWOOD CHURCH OF GULFPORT INC,,640702706,GULFPORT,MS,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
14672,NORTHWOODS COMMUNITY CHURCH,,371267704,PEORIA,IL,501(C)3,15300,,FOR RECIPIENT'S EXEMPT PURPOSE
14673,NORTHWOODS LAND TRUST INC,,311776860,EAGLE RIVER,WI,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
14674,NORTHWOODS PRESBYTERIAN CHURCH,,741703741,HOUSTON,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
14675,NORTHWOODS WOMEN INC,,391364912,ASHLAND,WI,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
