row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
17089,OHIO ALLEYCAT RESOURCE & SPAY NEUTER CLINIC INC,,31-1728182,CINCINNATI,OH,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17090,OHIO BAPTIST CAMPS,,34-1036973,MILLERSBURG,OH,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17091,OHIO LIVING FOUNDATION,,31-1166164,WESTERVILLE,OH,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17092,OHIO PROGRESSIVE COLLABORATIVE EDUCATION FUND,,82-5116453,COLUMBUS,OH,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
17093,OHIO STATE UNIVERSITY FOUNDATION,,31-1145986,COLUMBUS,OH,501(C)3,1521403,,FOR RECIPIENT'S EXEMPT PURPOSE
17094,OHIO UNIVERSITY FOUNDATION,,31-6402269,ATHENS,OH,501(C)3,18500,,FOR RECIPIENT'S EXEMPT PURPOSE
17095,OHIO WESLEYAN UNIVERSITY,,31-4379585,DELAWARE,OH,501(C)3,75767,,FOR RECIPIENT'S EXEMPT PURPOSE
17096,OHIO WILDLIFE CENTER,,31-1182372,POWELL,OH,501(C)3,21559,,FOR RECIPIENT'S EXEMPT PURPOSE
17097,OHIOHEALTH CORPORATION,,23-7446919,COLUMBUS,OH,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
17098,OHOOPEE MATCH CLUB FOUNDATION,,99-2647722,COBBTOWN,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17099,OHR KODESH CONGREGATION,,52-0613672,CHEVY CHASE,MD,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
17100,OHR NOSSON INC,,22-3640057,LAKEWOOD,NJ,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17101,OHR OLAM CORP,,81-2634471,LAWRENCE,NY,501(C)3,36000,,FOR RECIPIENT'S EXEMPT PURPOSE
17102,OHR TORAH STONE INSTITUTIONS OF ISR AEL,,13-3275531,NEW YORK,NY,501(C)3,318150,,FOR RECIPIENT'S EXEMPT PURPOSE
17103,OHR YISROEL OF BERGEN COUNTY INC,,88-2409703,PASSAIC,NJ,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
17104,OHR YOSEF CHAIM INC,,88-2444552,BROOKLYN,NY,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
17105,OIL CHANGE INTERNATIONAL,,20-3272355,WASHINGTON,DC,501(C)3,250000,,FOR RECIPIENT'S EXEMPT PURPOSE
17106,OJAI ASSEMBLY OF GOD,,95-3377078,OJAI,CA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
17107,OJAI VALLEY COMMUNITY HOSPITAL FOUNDATION,,20-1982135,OJAI,CA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
17108,OKB HOPE FOUNDATION,,85-2646352,SOMERSET,NJ,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
17109,OKIZU FOUNDATION,,68-0291178,NOVATO,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17110,OKLAHOMA BAPTIST HOMES FOR CHILDREN INC,,73-1435473,OKLAHOMA CITY,OK,501(C)3,26500,,FOR RECIPIENT'S EXEMPT PURPOSE
17111,OKLAHOMA BAPTIST UNIVERSITY,,73-0579264,SHAWNEE,OK,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
17112,OKLAHOMA CHRISTIAN UNIVERSITY INC,,73-0555460,EDMOND,OK,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
17113,OKLAHOMA CITY COMMUNITY FOUNDATION INC,,23-7024262,OKLAHOMA CITY,OK,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
17114,OKLAHOMA CITY FAMILY JUSTICE CENTER INC,,47-5502128,OKLAHOMA CITY,OK,501(C)3,95000,,FOR RECIPIENT'S EXEMPT PURPOSE
17115,OKLAHOMA CITY UNIVERSITY,,73-0579265,OKLAHOMA CITY,OK,501(C)3,36500,,FOR RECIPIENT'S EXEMPT PURPOSE
17116,OKLAHOMA COUNCIL OF PUBLIC AFFAIRS INC,,73-1436375,OKLAHOMA CITY,OK,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
17117,OKLAHOMA ISRAEL EXCHANGE INC,,73-1519817,OKLAHOMA CITY,OK,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
17118,OKLAHOMA STATE UNIVERSITY FOUNDATION,,73-6097060,STILLWATER,OK,501(C)3,1251372,,FOR RECIPIENT'S EXEMPT PURPOSE
17119,OKLAHOMA WESLEYAN UNIVERSITY,,73-6085616,BARTLESVILLE,OK,501(C)3,15750,,FOR RECIPIENT'S EXEMPT PURPOSE
17120,OKRA PROJECT INC,,88-1826091,BROOKLYN,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17121,OLA OF EASTERN LONG ISLAND INC,,43-1997489,SAGAPONACK,NY,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
17122,OLANA PARTNERSHIP,,14-1828430,HUDSON,NY,501(C)3,75400,,FOR RECIPIENT'S EXEMPT PURPOSE
17123,OLAS FOUNDATION,,85-4357815,HOPE,ME,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
17124,OLBRICH BOTANICAL SOCIETY INC,,39-1357247,MADISON,WI,501(C)3,113500,,FOR RECIPIENT'S EXEMPT PURPOSE
17125,OLD APOSTOLIC LUTHERAN CHURCH OF NEWARK,,51-0259237,ELKTON,MD,501(C)3,88000,,FOR RECIPIENT'S EXEMPT PURPOSE
17126,OLD CUTLER PRESBYTERIAN CHURCH INC,,59-6195452,MIAMI,FL,501(C)3,123680,,FOR RECIPIENT'S EXEMPT PURPOSE
17127,OLD DARTMOUTH HISTORICAL SOCIETY,,04-2104805,NEW BEDFORD,MA,501(C)3,67000,,FOR RECIPIENT'S EXEMPT PURPOSE
17128,OLD DOMINION UNIVERSITY EDUCATIONAL FOUNDATION,,54-6052014,NORFOLK,VA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
17129,OLD FORT GENEALOGICAL SOCIETY OF SOUTHEASTERN KANS,,48-1014929,FORT SCOTT,KS,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17130,OLD FT LOWELL LIVE AT HOME PROGRAM,,86-0880446,TUCSON,AZ,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
17131,OLD GLOBE THEATRE,,95-1543396,SAN DIEGO,CA,501(C)3,49500,,FOR RECIPIENT'S EXEMPT PURPOSE
17132,OLD NEWSBOYS GOODFELLOW FUND OF DETROIT,,38-6061491,DETROIT,MI,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
17133,OLD PRESBYTERIAN MEETING HOUSE,,54-0506422,ALEXANDRIA,VA,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
17134,OLD PUEBLO COMMUNITY SERVICES,,86-0836556,TUCSON,AZ,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17135,OLD SALEM INCORPORATED,,56-0587289,WINSTON SALEM,NC,501(C)3,64000,,FOR RECIPIENT'S EXEMPT PURPOSE
17136,OLD SOUTH CHURCH IN BOSTON,,04-2103615,BOSTON,MA,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
17137,OLD ST PATRICKS CHURCH,,36-2171102,CHICAGO,IL,501(C)3,14585,,FOR RECIPIENT'S EXEMPT PURPOSE
17138,OLD STONE PRESBYTERIAN CHURCH,,55-0387642,LEWISBURG,WV,501(C)3,55500,,FOR RECIPIENT'S EXEMPT PURPOSE
17139,OLD STURBRIDGE INC,,04-2104809,STURBRIDGE,MA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
17140,OLD TOWN MUSIC HALL INC,,95-4346182,EL SEGUNDO,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17141,OLD TOWN SCHOOL OF FOLK MUSIC INC,,36-2373635,CHICAGO,IL,501(C)3,78500,,FOR RECIPIENT'S EXEMPT PURPOSE
17142,OLDFIELDS SCHOOL INC,,52-0591645,SPARKS GLENCO,MD,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
17143,OLD-GROWTH FOREST NETWORK,,45-4115570,BERLIN,MD,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
17144,OLE HEALTH FOUNDATION,,68-0149424,NAPA,CA,501(C)3,160000,,FOR RECIPIENT'S EXEMPT PURPOSE
17145,OLEAN COMMUNITY EVANGELICAL CHURCH,,20-0576507,OLEAN,NY,501(C)3,26900,,FOR RECIPIENT'S EXEMPT PURPOSE
17146,OLIGO NATION,,46-3087590,SEBASTOPOL,CA,501(C)3,133150,,FOR RECIPIENT'S EXEMPT PURPOSE
17147,OLIVE BRANCH CHRISTIAN FELLOWSHIP,,45-3195182,POWAY,CA,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
17148,OLIVE CREST,,95-2877102,SANTA ANA,CA,501(C)3,68000,,FOR RECIPIENT'S EXEMPT PURPOSE
17149,OLIVER GOSPEL MISSION,,57-6027750,COLUMBIA,SC,501(C)3,20250,,FOR RECIPIENT'S EXEMPT PURPOSE
17150,OLIVET BAPTIST CHURCH,,48-0663712,WICHITA,KS,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
17151,OLIVET BOYS AND GIRLS CLUB OF READING AND BERKS CO,,23-1365380,READING,PA,501(C)3,58500,,FOR RECIPIENT'S EXEMPT PURPOSE
17152,OLIVET MEDICAL MINISTRY INC,,54-1850915,YORKTOWN,VA,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
17153,OLIVET NAZARENE UNIVERSITY,,36-2191252,BOURBONNAIS,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17154,OLLIETREE FOUNDATION INC,,82-4334155,MATTHEWS,NC,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17155,OLMOS ENSEMBLE,,74-2711997,SAN ANTONIO,TX,501(C)3,10750,,FOR RECIPIENT'S EXEMPT PURPOSE
17156,OLMSTED NETWORK INC,,13-3052765,WASHINGTON,DC,501(C)3,77000,,FOR RECIPIENT'S EXEMPT PURPOSE
17157,OLNEY THEATRE CORPORATION,,52-1149571,OLNEY,MD,501(C)3,49060,,FOR RECIPIENT'S EXEMPT PURPOSE
17158,OLYMPIA BROWN UNITARIAN UNIVERSALIST CHURCH,,39-1226725,RACINE,WI,501(C)3,16126,,FOR RECIPIENT'S EXEMPT PURPOSE
17159,OLYMPIC COLLEGE FOUNDATION,,91-1595274,BREMERTON,WA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
17160,OLYMPIC MUSIC FESTIVAL,,91-1061147,PORT TOWNSEND,WA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
17161,OLYMPUS INTERNATIONAL ALUMMI INC,,52-1050497,DALLAS,TX,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
17162,OM FOUNDATION INC,,27-4116566,NEW HYDE PARK,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17163,OMAHA BOTANICAL CENTER INC,,47-0659701,OMAHA,NE,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
17164,OMAHA COMMUNITY PLAYHOUSE,,47-0399856,OMAHA,NE,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17165,OMAHA HOME FOR BOYS FOUNDATION INC,,99-1671915,OMAHA,NE,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
17166,OMAHA SYMPHONY ASSOCIATION,,47-6039304,OMAHA,NE,501(C)3,53750,,FOR RECIPIENT'S EXEMPT PURPOSE
17167,OMAHA ZOO FOUNDATION,,36-3297716,OMAHA,NE,501(C)3,102500,,FOR RECIPIENT'S EXEMPT PURPOSE
17168,OMEGA INSTITUTE FOR HOLISTIC STUDIES INC,,23-7233306,RHINEBECK,NY,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
17169,OMF INTERNATIONAL INC,,23-0470990,LITTLETON,CO,501(C)3,48225,,FOR RECIPIENT'S EXEMPT PURPOSE
17170,OMNI,,82-4640130,COLORADO SPGS,CO,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
17171,OMO VALLEY RESEARCH PROJECT,,85-1268450,PHILADELPHIA,PA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
17172,OMOWALE PROJECT INC,,86-3865405,HASTINGS HDSN,NY,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
17173,ON BEING PROJECT,,46-2775553,SAINT PAUL,MN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17174,ON COURSE FOUNDATION USA,,45-3780269,ORLANDO,FL,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17175,ON LOK INC HCSR,,94-3101464,SAN FRANCISCO,CA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
17176,ON MISSION MARTIAL ARTS INC,,38-3729525,ORLANDO,FL,501(C)3,6250,,FOR RECIPIENT'S EXEMPT PURPOSE
17177,ON POINT FOR COLLEGE INC,,16-1569356,SYRACUSE,NY,501(C)3,201000,,FOR RECIPIENT'S EXEMPT PURPOSE
17178,ON THE GO MINISTRIES,,62-1454051,SPRINGFIELD,TN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17179,ONAWAY CAMP TRUST,,02-0261393,GLENSIDE,PA,501(C)3,75500,,FOR RECIPIENT'S EXEMPT PURPOSE
17180,ONBIKES PENSACOLA INC,,81-3322216,PENSACOLA,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17181,ONCE UPON A ROOM INC,,46-4978692,LA CANADA,CA,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
17182,ONCE UPON OUR TIME CAPSULE,,88-3477844,CHICAGO,IL,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
17183,ONE ACRE FUND,,20-3668110,HIGHLAND PARK,IL,501(C)3,275160,,FOR RECIPIENT'S EXEMPT PURPOSE
17184,ONE AMERICA MOVEMENT,,84-5006315,BOWIE,MD,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
17185,ONE ANCIENT HOPE PRESBYTERIAN CHURCH,,26-3313306,IOWA CITY,IA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17186,ONE AND ALL CHURCH,,95-6006335,SAN DIMAS,CA,501(C)3,186990,,FOR RECIPIENT'S EXEMPT PURPOSE
17187,ONE CALL FOR ALL,,91-0782393,BAINBRIDGE IS,WA,501(C)3,30900,,FOR RECIPIENT'S EXEMPT PURPOSE
17188,ONE COLLECTIVE NFP,,36-6069820,ELGIN,IL,501(C)3,22700,,FOR RECIPIENT'S EXEMPT PURPOSE
17189,ONE DAY TO REMEMBER INC,,81-3960499,PITTSBURGH,PA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
17190,ONE DAYS WAGES,,26-2566653,SEATTLE,WA,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
17191,ONE EARTH COLLECTIVE,,47-1691970,OAK PARK,IL,501(C)3,13350,,FOR RECIPIENT'S EXEMPT PURPOSE
17192,ONE FAIR WAGE INC,,85-0692228,CAMBRIDGE,MA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
17193,ONE FAMILY FUND,,11-3585917,TEANECK,NJ,501(C)3,53400,,FOR RECIPIENT'S EXEMPT PURPOSE
17194,ONE FOR ISRAEL,,61-1901718,GRAPEVINE,TX,501(C)3,59000,,FOR RECIPIENT'S EXEMPT PURPOSE
17195,ONE GENERATION AWAY,,46-2741214,FRANKLIN,TN,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
17196,ONE HARBOR CHURCH INC,,27-1968751,MOREHEAD CITY,NC,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
17197,ONE HEART HEALTH,,82-3160887,SAINT PAUL,MN,501(C)3,16500,,FOR RECIPIENT'S EXEMPT PURPOSE
17198,ONE HOUSE AT A TIME,,23-3046871,AMBLER,PA,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
17199,ONE HUNDRED MILES INC,,45-5260656,BRUNSWICK,GA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
17200,ONE ISRAEL FUND LTD,,11-3195338,CEDARHURST,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17201,ONE LAX BAHAMAS INC,,85-0540047,BOCA RATON,FL,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
17202,ONE LIFE CHURCH HENDERSON,,86-2858692,HENDERSON,KY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17203,ONE LIFE COUNSELING CENTER,,81-0919786,SAN CARLOS,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
17204,ONE LOVE ANIMAL RESCUE GROUP INC,,46-3468884,BROWNS MILLS,NJ,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
17205,ONE LOVE COMMUNITY INC,,86-3647189,BROOKLYN,NY,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
17206,ONE LOVE MINISTRIES,,02-0736363,HONOLULU,HI,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
17207,ONE MIND,,68-0359707,RUTHERFORD,CA,501(C)3,83000,,FOR RECIPIENT'S EXEMPT PURPOSE
17208,ONE MISSION,,26-1359230,PHOENIX,AZ,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
17209,ONE MISSION SOCIETY USA INC,,95-1891575,GREENWOOD,IN,501(C)3,243000,,FOR RECIPIENT'S EXEMPT PURPOSE
17210,ONE MORE CHILD FOUNDATION INC,,45-3175893,LAKELAND,FL,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
17211,ONE ON ONE,,47-2715039,CHICAGO,IL,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
17212,ONE PLYMPTON PRESERVATION FOUNDATION INC,,84-3058470,CAMBRIDGE,MA,501(C)3,95000,,FOR RECIPIENT'S EXEMPT PURPOSE
17213,ONE PURSE INC,,45-2860786,ORLANDO,FL,501(C)3,42500,,FOR RECIPIENT'S EXEMPT PURPOSE
17214,ONE ROOM SCHOOL,,47-4299266,SEQUIM,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17215,ONE SIMPLE WISH,,26-3128590,EWING,NJ,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
17216,ONE SPIRIT,,26-3592983,RAPID CITY,SD,501(C)3,13882,,FOR RECIPIENT'S EXEMPT PURPOSE
17217,ONE STEP FOR ANIMALS,,46-5536026,TUCSON,AZ,501(C)3,115500,,FOR RECIPIENT'S EXEMPT PURPOSE
17218,ONE STORY INC,,11-3639386,BROOKLYN,NY,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
17219,ONE TAIL AT A TIME NFP,,26-2125306,CHICAGO,IL,501(C)3,8625,,FOR RECIPIENT'S EXEMPT PURPOSE
17220,ONE TO WORLD INC,,13-3179151,NEW YORK,NY,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
17221,ONE TREE PLANTED INC,,46-4664562,SHELBURNE,VT,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
17222,ONE VALLEY COMMUNITY FOUNDATION,,81-0519514,BOZEMAN,MT,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17223,ONE VET AT A TIME INC,,83-4706216,PARRISH,FL,501(C)3,58000,,FOR RECIPIENT'S EXEMPT PURPOSE
17224,ONE VILLAGE PROJECT,,81-3327685,KAPAAU,HI,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
17225,ONE VOICE,,95-3900124,SANTA MONICA,CA,501(C)3,30500,,FOR RECIPIENT'S EXEMPT PURPOSE
17226,ONE VOICE INC,,58-1979889,CHARLOTTE,NC,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
17227,ONE VOICE MISSION,,74-2230900,COLORADO SPGS,CO,501(C)3,5600,,FOR RECIPIENT'S EXEMPT PURPOSE
17228,ONE WAY LOVE INC,,84-2845277,PEARL RIVER,LA,501(C)3,5900,,FOR RECIPIENT'S EXEMPT PURPOSE
17229,ONE WAY MINISTRIES,,31-1675712,NAPERVILLE,IL,501(C)3,9900,,FOR RECIPIENT'S EXEMPT PURPOSE
17230,ONE WORLD CHILDRENS FUND,,77-0479205,LOS ANGELES,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17231,ONE WORLD SURGERY,,47-5128573,BIRMINGHAM,AL,501(C)3,62500,,FOR RECIPIENT'S EXEMPT PURPOSE
17232,ONE22 INC,,74-3104462,JACKSON,WY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17233,ONE30 NETWORK,,87-2849980,CULLMAN,AL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17234,ONE805 INC,,83-2571437,SANTA BARBARA,CA,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
17235,O'NEAL COMPREHENSIVE CANCER CENTER AT UAB,,63-6005396,BIRMINGHAM,AL,501(C)3,35180,,FOR RECIPIENT'S EXEMPT PURPOSE
17236,ONEAMERICA,,20-0384893,SEATTLE,WA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
17237,ONECHILD GLOBAL,,84-1087689,COLORADO SPGS,CO,501(C)3,11780,,FOR RECIPIENT'S EXEMPT PURPOSE
17238,ONEEIGHTY INC,,34-1269314,WOOSTER,OH,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17239,ONE-EIGHTY PLACE,,57-0789483,CHARLESTON,SC,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
17240,ONEG SHABBAT OF THE WEST SIDE,,13-4022625,NEW YORK,NY,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
17241,ONEGOAL,,56-2369898,CHICAGO,IL,501(C)3,3667500,,FOR RECIPIENT'S EXEMPT PURPOSE
17242,ONELINK INTERNATIONAL INC,,48-1196006,WICHITA,KS,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17243,ONEOC,,95-2021700,SANTA ANA,CA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
17244,ONEPA ACTIVIST UNITED,,88-2735817,PHILADELPHIA,PA,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
17245,ONEREEF WORLDWIDE STEWARDSHIP,,46-4293324,SANTA CRUZ,CA,501(C)3,620000,,FOR RECIPIENT'S EXEMPT PURPOSE
17246,ONESIGHT,,31-1385607,MASON,OH,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
17247,ONESKY,,95-4714047,BERKELEY,CA,501(C)3,81500,,FOR RECIPIENT'S EXEMPT PURPOSE
17248,ONETABLE INC,,46-4715368,NEW YORK,NY,501(C)3,40500,,FOR RECIPIENT'S EXEMPT PURPOSE
17249,ONLY A DIM IMAGE PRODUCTIONS,,81-1157243,STILLWATER,MN,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
17250,ONLY ONE INC,,46-2746860,NEW YORK,NY,501(C)3,105000,,FOR RECIPIENT'S EXEMPT PURPOSE
17251,ONRAMP INC,,81-5240446,COLLEGE STA,TX,501(C)3,123500,,FOR RECIPIENT'S EXEMPT PURPOSE
17252,ONSLOW PREGNANCY RESOURCE CENTER,,26-3199078,JACKSONVILLE,NC,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17253,OPEN ARMS CHILDCARE MINISTRIES,,56-2519436,CHULA VISTA,CA,501(C)3,70000,,FOR RECIPIENT'S EXEMPT PURPOSE
17254,OPEN ARMS OF MINNESOTA INC,,41-1681317,MINNEAPOLIS,MN,501(C)3,36750,,FOR RECIPIENT'S EXEMPT PURPOSE
17255,OPEN ARTS ALLIANCE INC,,45-3220208,GREENWICH,CT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17256,OPEN AVENUES FOUNDATION,,82-2344731,BOSTON,MA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
17257,OPEN BOOK,,41-1922193,MINNEAPOLIS,MN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17258,OPEN BOOKS LTD,,20-4830666,CHICAGO,IL,501(C)3,11650,,FOR RECIPIENT'S EXEMPT PURPOSE
17259,OPEN DIALOGUE FOUNDATION INC,,88-2217967,MIAMI,FL,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
17260,OPEN DISCOURSE COALITION,,84-3127210,LEWISBURG,PA,501(C)3,105000,,FOR RECIPIENT'S EXEMPT PURPOSE
17261,OPEN DOOR FELLOWSHIP MINISTRIES INC,,75-2662485,BURLESON,TX,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
17262,OPEN DOOR LEGAL,,45-3360280,SAN FRANCISCO,CA,501(C)3,19000,,FOR RECIPIENT'S EXEMPT PURPOSE
17263,OPEN DOOR MINISTRIES,,84-1487135,DENVER,CO,501(C)3,52500,,FOR RECIPIENT'S EXEMPT PURPOSE
17264,OPEN DOOR MISSION,,47-0411375,OMAHA,NE,501(C)3,34250,,FOR RECIPIENT'S EXEMPT PURPOSE
17265,OPEN DOOR MISSION INC,,16-6050714,ROCHESTER,NY,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
17266,OPEN DOOR NJNY INC,,27-2635901,GUTTENBERG,NJ,501(C)3,50500,,FOR RECIPIENT'S EXEMPT PURPOSE
17267,OPEN DOOR PROJECT,,47-4828336,PINE GROVE,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17268,OPEN DOOR RECOVERY HOUSE,,80-0229947,MARBLE FALLS,TX,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
17269,OPEN DOORS OF ASHEVILLE INC,,27-1543937,ASHEVILLE,NC,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
17270,OPEN FIELD,,27-4829728,PITTSBURGH,PA,501(C)3,21750,,FOR RECIPIENT'S EXEMPT PURPOSE
17271,OPEN HANDS FOUNDATION,,20-0456778,EXCELSIOR,MN,501(C)3,50500,,FOR RECIPIENT'S EXEMPT PURPOSE
17272,OPEN HEARTS FOR ORPHANS INC,,81-2844794,DELRAY BEACH,FL,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
17273,OPEN HOUSE MINISTRIES INC,,94-3028685,VANCOUVER,WA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17274,OPEN IMAGERY NETWORK INC,,81-3160991,WASHINGTON,DC,501(C)3,461016,,FOR RECIPIENT'S EXEMPT PURPOSE
17275,OPEN MEDICINE FOUNDATION INC,,26-4712664,AGOURA HILLS,CA,501(C)3,360000,,FOR RECIPIENT'S EXEMPT PURPOSE
17276,OPEN MONTESSORI,,84-4766185,LITITZ,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17277,OPEN NEW YORK EDUCATION INC,,88-2482956,NEW YORK,NY,501(C)3,97500,,FOR RECIPIENT'S EXEMPT PURPOSE
